EventID,季節,大約日期,地點,事件名稱,事件分類,神學主題,焦點,耶穌品格,福音中心,福音中心_備註,福音中心_原文,經文總覽,經文_太,經文_可,經文_路,經文_約,經文_其他,經文狀態,合參原則,年代確信度,順序確信度,舊約串珠,OT_註解,資料類型
E-171,冬,週四,馬可樓,臨別講論(1):新命令,教導>衝突/釋經>權柄與真理對話,愛,彼此相愛,智慧、勇氣、真理,耶穌的教導不是把人推向更高道德KPI，而是揭露人無力自救，逼人轉向白白的愛；因此順服不是交換救恩，而是被拯救後的新生活。,（聚焦：彼此相愛） 〔見Jn敘事脈絡〕,在「臨別講論(1):新命令」中，耶穌以教導揭開神國的真相：耶穌的教導不是把人推向更高道德KPI，而是揭露人無力自救，逼人轉向恩典；因此順服不是交換救恩，而是被拯救後的新生活。（聚焦：彼此相愛）〔見Jn敘事脈絡〕,Jn 13:31-35,,,,Jn 13:31-35,,經文明載,福音書順序,高,高,【M】[彌賽亞預言] 彌 6:6-8; 詩 51:16-17,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-172,冬,週四,馬可樓,臨別講論(2):道路真理,教導>衝突/釋經>權柄與真理對話,安慰與啟示,道路真理生命,智慧、勇氣、真理,耶穌的教導不是把人推向更高道德KPI，而是揭露人無力自救，逼人轉向白白的愛；因此順服不是交換救恩，而是被拯救後的新生活。,（聚焦：道路真理生命） 〔見Jn敘事脈絡〕,在「臨別講論(2):道路真理」中，耶穌以教導揭開神國的真相：耶穌的教導不是把人推向更高道德KPI，而是揭露人無力自救，逼人轉向恩典；因此順服不是交換救恩，而是被拯救後的新生活。（聚焦：道路真理生命）〔見Jn敘事脈絡〕,Jn 14:1-14,,,,Jn 14:1-14,,經文明載,福音書順序,高,高,【M】[彌賽亞預言] 彌 6:6-8; 詩 51:16-17,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-173,冬,週四,馬可樓,臨別講論(3):應許聖靈,教導>衝突/釋經>權柄與真理對話,聖靈,保惠師,智慧、勇氣、真理,教導把真理放進人的日常，指出真正的自由來自與耶穌連結；救恩不是靠知識累積，因為祂已把我們帶進新身份。,（聚焦：保惠師） 〔見Jn敘事脈絡〕,在「臨別講論(3):應許聖靈」中，耶穌以教導揭開神國的真相：教導把真理放進人的日常，指出真正的自由來自與基督連結；救恩不是靠知識累積，而是因祂已把我們帶進新身份。（聚焦：保惠師）〔見Jn敘事脈絡〕,Jn 14:15-31,,,,Jn 14:15-31,,經文明載,福音書順序,高,高,【M】[彌賽亞預言] 彌 6:6-8; 詩 51:16-17,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-174,冬,週四,路上,臨別講論(4):真葡萄樹,教導>衝突/釋經>權柄與真理對話,連結,常在我裡面,智慧、勇氣、真理,耶穌的教導不是把人推向更高道德KPI，而是揭露人無力自救，逼人轉向白白的愛；因此順服不是交換救恩，而是被拯救後的新生活。,（聚焦：常在我裡面） 〔見Jn敘事脈絡〕,在「臨別講論(4):真葡萄樹」中，耶穌以教導揭開神國的真相：耶穌的教導不是把人推向更高道德KPI，而是揭露人無力自救，逼人轉向恩典；因此順服不是交換救恩，而是被拯救後的新生活。（聚焦：常在我裡面）〔見Jn敘事脈絡〕,Jn 15:1-17,,,,Jn 15:1-17,,經文明載,福音書順序,高,高,【M】[彌賽亞預言] 彌 6:6-8; 詩 51:16-17,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-175,冬,週四,路上,臨別講論(5):世人的恨與聖靈工作,教導>衝突/釋經>權柄與真理對話,逼迫,聖靈責備世界,智慧、勇氣、真理,耶穌的教導不是把人推向更高道德KPI，而是揭露人無力自救，逼人轉向白白的愛；因此順服不是交換救恩，而是被拯救後的新生活。,（聚焦：聖靈責備世界） 〔見Jn敘事脈絡〕,在「臨別講論(5):世人的恨與聖靈工作」中，耶穌以教導揭開神國的真相：耶穌的教導不是把人推向更高道德KPI，而是揭露人無力自救，逼人轉向恩典；因此順服不是交換救恩，而是被拯救後的新生活。（聚焦：聖靈責備世界）〔見Jn敘事脈絡〕,Jn 15:18-16:15,,,,Jn 15:18-16:15,,經文明載,福音書順序,高,高,【M】[彌賽亞預言] 彌 6:6-8; 詩 51:16-17,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-176,冬,週四,路上,臨別講論(6):憂愁變為喜樂,教導>衝突/釋經>權柄與真理對話,得勝,產難,智慧、勇氣、真理,耶穌的教導不是把人推向更高道德KPI，而是揭露人無力自救，逼人轉向白白的愛；因此順服不是交換救恩，而是被拯救後的新生活。,（聚焦：產難） 〔見Jn敘事脈絡〕,在「臨別講論(6):憂愁變為喜樂」中，耶穌以教導揭開神國的真相：耶穌的教導不是把人推向更高道德KPI，而是揭露人無力自救，逼人轉向恩典；因此順服不是交換救恩，而是被拯救後的新生活。（聚焦：產難）〔見Jn敘事脈絡〕,Jn 16:16-33,,,,Jn 16:16-33,,經文明載,福音書順序,高,高,【M】[彌賽亞預言] 彌 6:6-8; 詩 51:16-17,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-177,冬,週四,汲淪溪,大祭司的禱告,受難>審判>無辜者受冤,合一,榮耀,沉默的勇氣、公義、堅毅,衝突與冒犯揭露人對白白的愛的抗拒，但耶穌仍堅持把真理帶到人面前；因此救恩不是迎合，而是拯救。,（聚焦：榮耀） 〔見Jn敘事脈絡〕,在「大祭司的禱告」中，耶穌以事件揭開神國的真相：衝突與冒犯揭露人對恩典的抗拒，但耶穌仍堅持把真理帶到人面前；因此救恩不是迎合，而是拯救。（聚焦：榮耀）〔見Jn敘事脈絡〕,Jn 17:1-26,,,,Jn 17:1-26,,經文明載,福音書順序,高,高,【M】[彌賽亞預言] 賽 53:7-9; 詩 35:11,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-178,冬,週五(夜),橄欖山,客西馬尼禱告,受難>預備>客西馬尼順服,順服,苦杯,順服、堅毅、信靠,在行旅互動裡，耶穌先靠近、先看見、先接住人，顯明神的愛不是對『理想人』才開放；所以被接納先於被改變。,"（聚焦：苦杯） 〔見Lk,Mk,Mt敘事脈絡〕","在「客西馬尼禱告」中，耶穌以事件揭開神國的真相：在行旅互動裡，耶穌先靠近、先看見、先接住人，顯明神的愛不是對『理想人』才開放；所以被接納先於被改變。（聚焦：苦杯）〔見Lk,Mk,Mt敘事脈絡〕",Mt 26:36-46 | Mk 14:32-42 | Lk 22:39-46,Mt 26:36-46,Mk 14:32-42,Lk 22:39-46,,,經文明載,經文段落連結,高,高,【M】[彌賽亞預言] 詩 40:7-8; 賽 50:6-7,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-179,冬,週五(夜),橄欖山,被捕與門徒逃散,受難>預備>客西馬尼順服,背叛,拿住耶穌,順服、堅毅、信靠,這段敘事把人的需要與耶穌的同在放在一起，宣告救恩不是抽象理念，而是神在具體處境中主動施恩。,"（聚焦：拿住耶穌） 〔見Jn,Lk,Mk,Mt敘事脈絡〕","在「被捕與門徒逃散」中，耶穌以事件揭開神國的真相：這段敘事把人的需要與耶穌的同在放在一起，宣告救恩不是抽象理念，而是神在具體處境中主動施恩。（聚焦：拿住耶穌）〔見Jn,Lk,Mk,Mt敘事脈絡〕",Mt 26:47-56 | Mk 14:43-52 | Lk 22:47-53 | Jn 18:1-12,Mt 26:47-56,Mk 14:43-52,Lk 22:47-53,Jn 18:1-12,,經文明載,經文段落連結,高,高,【M】[彌賽亞預言] 詩 40:7-8; 賽 50:6-7,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-180,冬,週五(晨),大祭司府,宗教審判(亞那與該亞法),啟示>序言>道成肉身與光,見證,你是神的兒子,榮耀、真理、恩典,神先向人揭露耶穌的真實身分，救恩的起點不是人找到神，而是神把自己給人看見，讓信心有可依據的對象。,"（聚焦：你是神的兒子） 〔見Jn,Lk,Mk,Mt敘事脈絡〕","在「宗教審判(亞那與該亞法)」中，耶穌以啟示揭開神國的真相：神先向人揭露基督的真實身分，救恩的起點不是人找到神，而是神把自己給人看見，讓信心有可依據的對象。（聚焦：你是神的兒子）〔見Jn,Lk,Mk,Mt敘事脈絡〕",Mt 26:57-68 | Mk 14:53-65 | Lk 22:54; 63-71 | Jn 18:13-24,Mt 26:57-68,Mk 14:53-65,Lk 22:54; 63-71,Jn 18:13-24,,經文明載,經文段落連結,高,高,【M】[彌賽亞預言] 創 1:1-3; 出 34:6; 賽 9:2,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-181,冬,週五(晨),大祭司院,彼得三次不認主,受難/復活>敘事>關鍵事件,軟弱,雞叫,堅毅、愛、信實,十字架把神的公義與慈愛同時成就：罪被審判，人被挽回；因此我們可以在白白的愛裡得著真正的平安。,"（聚焦：雞叫） 〔見Jn,Lk,Mk,Mt敘事脈絡〕","在「彼得三次不認主」中，耶穌以受難與得勝揭開神國的真相：十字架把神的公義與慈愛同時成就：罪被審判，人被挽回；因此我們可以在恩典裡得著真正的平安。（聚焦：雞叫）〔見Jn,Lk,Mk,Mt敘事脈絡〕",Mt 26:69-75 | Mk 14:66-72 | Lk 22:55-62 | Jn 18:15-18; 25-27,Mt 26:69-75,Mk 14:66-72,Lk 22:55-62,Jn 18:15-18; 25-27,,經文明載,經文段落連結,高,高,【M】[彌賽亞預言] 賽 53:4-12,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-182,冬,週五(晨),耶路撒冷,猶大的結局,受難/復活>敘事>關鍵事件,後悔,血田,堅毅、愛、信實,受難敘事顯明十字架不是意外，而是拯救中心：耶穌替人承擔審判與羞辱，使赦免有代價、也有確據。,（聚焦：血田） 〔見Mt敘事脈絡〕,在「猶大的結局」中，耶穌以受難與得勝揭開神國的真相：受難敘事顯明十字架不是意外，而是救贖中心：耶穌替人承擔審判與羞辱，使赦免有代價、也有確據。（聚焦：血田）〔見Mt敘事脈絡〕,Mt 27:3-10,Mt 27:3-10,,,,,經文明載,經文段落連結,高,高,【M】[彌賽亞預言] 賽 53:4-12,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-183,冬,週五(早),衙門,政治審判(彼拉多與希律),受難>審判>無辜者受冤,公義,希律審問,沉默的勇氣、公義、堅毅,衝突與冒犯揭露人對白白的愛的抗拒，但耶穌仍堅持把真理帶到人面前；因此救恩不是迎合，而是拯救。,"（聚焦：希律審問） 〔見Jn,Lk,Mk,Mt敘事脈絡〕","在「政治審判(彼拉多與希律)」中，耶穌以事件揭開神國的真相：衝突與冒犯揭露人對恩典的抗拒，但耶穌仍堅持把真理帶到人面前；因此救恩不是迎合，而是拯救。（聚焦：希律審問）〔見Jn,Lk,Mk,Mt敘事脈絡〕",Mt 27:1-2; 11-14 | Mk 15:1-5 | Lk 23:1-12 | Jn 18:28-38,Mt 27:1-2; 11-14,Mk 15:1-5,Lk 23:1-12,Jn 18:28-38,,經文明載,經文段落連結,高,高,【M】[彌賽亞預言] 賽 53:7-9; 詩 35:11,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-184,冬,週五(早),衙門,棄絕耶穌與釋放巴拉巴,啟示>序言>道成肉身與光,選擇,釘他十字架,榮耀、真理、恩典,神先向人揭露耶穌的真實身分，救恩的起點不是人找到神，而是神把自己給人看見，讓信心有可依據的對象。,"（聚焦：釘他十字架） 〔見Jn,Lk,Mk,Mt敘事脈絡〕","在「棄絕耶穌與釋放巴拉巴」中，耶穌以啟示揭開神國的真相：神先向人揭露基督的真實身分，救恩的起點不是人找到神，而是神把自己給人看見，讓信心有可依據的對象。（聚焦：釘他十字架）〔見Jn,Lk,Mk,Mt敘事脈絡〕",Mt 27:15-26 | Mk 15:6-15 | Lk 23:13-25 | Jn 18:39-40,Mt 27:15-26,Mk 15:6-15,Lk 23:13-25,Jn 18:39-40,,經文明載,經文段落連結,高,高,【M】[彌賽亞預言] 創 1:1-3; 出 34:6; 賽 9:2,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-185,冬,週五(早),衙門,兵丁戲弄與戴荊冠,啟示>序言>道成肉身與光,羞辱,恭喜猶太人的王,榮耀、真理、恩典,耶穌的身分在任何人的回應之前先被宣告，顯明被接納不是績效換來，而是白白的愛先行。,"（聚焦：恭喜猶太人的王） 〔見Jn,Mk,Mt敘事脈絡〕","在「兵丁戲弄與戴荊冠」中，耶穌以啟示揭開神國的真相：耶穌的身分在任何人的回應之前先被宣告，顯明被接納不是績效換來，而是恩典先行。（聚焦：恭喜猶太人的王）〔見Jn,Mk,Mt敘事脈絡〕",Mt 27:27-31 | Mk 15:16-20 | Jn 19:1-16,Mt 27:27-31,Mk 15:16-20,,Jn 19:1-16,,經文明載,經文段落連結,高,高,【M】[彌賽亞預言] 創 1:1-3; 出 34:6; 賽 9:2,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-186,冬,週五(早),苦路,背十字架(西門),受難>救贖>代贖十架,代贖,背十字架,捨己、愛、忍耐,在受苦與被拒絕中，耶穌把人最深的咒詛背到自己身上，讓我們不必用自責償還罪債，因為祂已代替完成。,"（聚焦：背十字架） 〔見Lk,Mk,Mt敘事脈絡〕","在「背十字架(西門)」中，耶穌以十字架揭開神國的真相：在受苦與被拒絕中，基督把人最深的咒詛背到自己身上，讓我們不必用自責償還罪債，因為祂已代替完成。（聚焦：背十字架）〔見Lk,Mk,Mt敘事脈絡〕",Mt 27:32 | Mk 15:21 | Lk 23:26,Mt 27:32,Mk 15:21,Lk 23:26,,,經文明載,經文段落連結,高,高,【M】[彌賽亞預言] 賽 53:4-12; 詩 22:1-18; 申 21:23; 亞 12:10,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-187,冬,週五(早),苦路,耶路撒冷婦女哀哭,敘事>行旅互動>私下教導>末世警醒,審判,為自己哭,同理、耐心、智慧,衝突與冒犯揭露人對白白的愛的抗拒，但耶穌仍堅持把真理帶到人面前；因此救恩不是迎合，而是拯救。,（聚焦：為自己哭） 〔見Lk敘事脈絡〕,在「耶路撒冷婦女哀哭」中，耶穌以行旅互動揭開神國的真相：衝突與冒犯揭露人對恩典的抗拒，但耶穌仍堅持把真理帶到人面前；因此救恩不是迎合，而是拯救。（聚焦：為自己哭）〔見Lk敘事脈絡〕,Lk 23:27-31,,,Lk 23:27-31,,,經文明載,福音書順序,高,高,【M】[彌賽亞預言] 創 12:3; 詩 23:3,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-188,冬,週五(午),各各他,釘十字架,受難>救贖>代贖十架,救贖,十架七言,捨己、愛、忍耐,受難敘事顯明十字架不是意外，而是拯救中心：耶穌替人承擔審判與羞辱，使赦免有代價、也有確據。,"（聚焦：十架七言） 〔見Jn,Lk,Mk,Mt敘事脈絡〕","在「釘十字架」中，耶穌以十字架揭開神國的真相：受難敘事顯明十字架不是意外，而是救贖中心：耶穌替人承擔審判與羞辱，使赦免有代價、也有確據。（聚焦：十架七言）〔見Jn,Lk,Mk,Mt敘事脈絡〕",Mt 27:33-44 | Mk 15:22-32 | Lk 23:32-43 | Jn 19:17-27,Mt 27:33-44,Mk 15:22-32,Lk 23:32-43,Jn 19:17-27,,經文明載,經文段落連結,高,高,【M】[彌賽亞預言] 賽 53:4-12; 詩 22:1-18; 申 21:23; 亞 12:10,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-189,冬,週五(午),各各他,耶穌的死(斷氣時刻),啟示>序言>道成肉身與光,成全,成了,榮耀、真理、恩典,在這段啟示裡，耶穌不是被人類的宗教想像塑造，而是主動向世界顯明；因此我們不必靠推測證明神，因為神已先說話。,"（聚焦：成了） 〔見Jn,Lk,Mk,Mt敘事脈絡〕","在「耶穌的死(斷氣時刻)」中，耶穌以啟示揭開神國的真相：在這段啟示裡，基督不是被人類的宗教想像塑造，而是主動向世界顯明；因此我們不必靠推測證明神，因為神已先說話。（聚焦：成了）〔見Jn,Lk,Mk,Mt敘事脈絡〕",Mt 27:45-56 | Mk 15:33-41 | Lk 23:44-49 | Jn 19:28-37,Mt 27:45-56,Mk 15:33-41,Lk 23:44-49,Jn 19:28-37,,經文明載,經文段落連結,高,高,【M】[彌賽亞預言] 創 1:1-3; 出 34:6; 賽 9:2,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-190,冬,週五(晚),新墳墓,安葬,啟示>序言>道成肉身與光,安息,財主墳墓,榮耀、真理、恩典,神先向人揭露耶穌的真實身分，救恩的起點不是人找到神，而是神把自己給人看見，讓信心有可依據的對象。,"（聚焦：財主墳墓） 〔見Jn,Lk,Mk,Mt敘事脈絡〕","在「安葬」中，耶穌以啟示揭開神國的真相：神先向人揭露基督的真實身分，救恩的起點不是人找到神，而是神把自己給人看見，讓信心有可依據的對象。（聚焦：財主墳墓）〔見Jn,Lk,Mk,Mt敘事脈絡〕",Mt 27:57-60 | Mk 15:42-46 | Lk 23:50-54 | Jn 19:38-42,Mt 27:57-60,Mk 15:42-46,Lk 23:50-54,Jn 19:38-42,,經文明載,經文段落連結,高,高,【M】[彌賽亞預言] 創 1:1-3; 出 34:6; 賽 9:2,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-191,冬,週五(晚),墳墓對面,婦女觀看墳墓,敘事>行旅互動>私下教導>旅程門訓,見證,觀看,同理、耐心、智慧,在行旅互動裡，耶穌先靠近、先看見、先接住人，顯明神的愛不是對『理想人』才開放；所以被接納先於被改變。,"（聚焦：觀看） 〔見Lk,Mk,Mt敘事脈絡〕","在「婦女觀看墳墓」中，耶穌以行旅互動揭開神國的真相：在行旅互動裡，耶穌先靠近、先看見、先接住人，顯明神的愛不是對『理想人』才開放；所以被接納先於被改變。（聚焦：觀看）〔見Lk,Mk,Mt敘事脈絡〕",Mt 27:61 | Mk 15:47 | Lk 23:55-56,Mt 27:61,Mk 15:47,Lk 23:55-56,,,經文明載,經文段落連結,高,高,【M】[彌賽亞預言] 創 12:3; 詩 23:3,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-192,冬,週六,墳墓,封石與守墓,敘事>行旅互動>衝突與冒犯,阻擋,人的盡頭,同理、耐心、智慧,在行旅互動裡，耶穌先靠近、先看見、先接住人，顯明神的愛不是對『理想人』才開放；所以被接納先於被改變。,（聚焦：人的盡頭） 〔見Mt敘事脈絡〕,在「封石與守墓」中，耶穌以行旅互動揭開神國的真相：在行旅互動裡，耶穌先靠近、先看見、先接住人，顯明神的愛不是對『理想人』才開放；所以被接納先於被改變。（聚焦：人的盡頭）〔見Mt敘事脈絡〕,Mt 27:62-66,Mt 27:62-66,,,,,經文明載,福音書順序,高,高,【M】[彌賽亞預言] 創 12:3; 詩 23:3,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-193,冬,週日,墳墓,復活:空墳墓,復活>得勝>死亡被吞滅,復活,石頭滾開,大能、盼望、信實,在顯現與重建裡，復活主先恢復破碎者，顯明救恩不被人的失敗取消；因此悔改不是回到原點，而是被帶進新起點。,"（聚焦：石頭滾開） 〔見Jn,Lk,Mk,Mt敘事脈絡〕","在「復活:空墳墓」中，耶穌以復活揭開神國的真相：在顯現與重建裡，復活主先恢復破碎者，顯明救恩不被人的失敗取消；因此悔改不是回到原點，而是被帶進新起點。（聚焦：石頭滾開）〔見Jn,Lk,Mk,Mt敘事脈絡〕",Mt 28:1-8 | Mk 16:1-8 | Lk 24:1-12 | Jn 20:1-10,Mt 28:1-8,Mk 16:1-8,Lk 24:1-12,Jn 20:1-10,,經文明載,經文段落連結,高,高,【M】[彌賽亞預言] 詩 16:10; 何 6:2; 賽 25:8,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-194,冬,週日,園子,復活:向抹大拉馬利亞顯現,降生>敬拜>尊主頌與恩典反轉,見證,不要摸我,敬畏、喜樂、信靠,耶穌復活不是對失敗者的鼓勵口號，而是對世界秩序的改寫：罪與死亡的權勢已被打破，新的生命已被啟動。,（聚焦：不要摸我） 〔見Jn敘事脈絡〕,在「復活:向抹大拉馬利亞顯現」中，耶穌以復活揭開神國的真相：耶穌復活不是對失敗者的鼓勵口號，而是對世界秩序的改寫：罪與死亡的權勢已被打破，新的生命已被啟動。（聚焦：不要摸我）〔見Jn敘事脈絡〕,Jn 20:11-18,,,,Jn 20:11-18,,經文明載,經文段落連結,高,高,,,事件
E-195,冬,週日,路上,復活:向其他婦女顯現,復活>得勝>死亡被吞滅,見證,抱住腳拜他,大能、盼望、信實,耶穌復活不是對失敗者的鼓勵口號，而是對世界秩序的改寫：罪與死亡的權勢已被打破，新的生命已被啟動。,（聚焦：抱住腳拜他） 〔見Mt敘事脈絡〕,在「復活:向其他婦女顯現」中，耶穌以復活揭開神國的真相：耶穌復活不是對失敗者的鼓勵口號，而是對世界秩序的改寫：罪與死亡的權勢已被打破，新的生命已被啟動。（聚焦：抱住腳拜他）〔見Mt敘事脈絡〕,Mt 28:9-10,Mt 28:9-10,,,,,經文明載,福音書順序,高,高,【M】[彌賽亞預言] 詩 16:10; 何 6:2; 賽 25:8,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-196,冬,週日,耶路撒冷,兵丁受賄造謠,敘事>行旅互動>衝突與冒犯,謊言,偷屍說,同理、耐心、智慧,這段敘事把人的需要與耶穌的同在放在一起，宣告救恩不是抽象理念，而是神在具體處境中主動施恩。,（聚焦：偷屍說） 〔見Mt敘事脈絡〕,在「兵丁受賄造謠」中，耶穌以行旅互動揭開神國的真相：這段敘事把人的需要與耶穌的同在放在一起，宣告救恩不是抽象理念，而是神在具體處境中主動施恩。（聚焦：偷屍說）〔見Mt敘事脈絡〕,Mt 28:11-15,Mt 28:11-15,,,,,邏輯推論,福音書順序,低,高,【M】[彌賽亞預言] 創 12:3; 詩 23:3,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-197,冬,週日,路上,以馬忤斯路上,敘事>行旅互動>私下教導>旅程門訓,啟示,講解聖經,同理、耐心、智慧,在行旅互動裡，耶穌先靠近、先看見、先接住人，顯明神的愛不是對『理想人』才開放；所以被接納先於被改變。,（聚焦：講解聖經） 〔見Lk敘事脈絡〕,在「以馬忤斯路上」中，耶穌以行旅互動揭開神國的真相：在行旅互動裡，耶穌先靠近、先看見、先接住人，顯明神的愛不是對『理想人』才開放；所以被接納先於被改變。（聚焦：講解聖經）〔見Lk敘事脈絡〕,Lk 24:13-35,,,Lk 24:13-35,,,經文明載,經文段落連結,高,高,【M】[彌賽亞預言] 創 12:3; 詩 23:3,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-198,冬,週日(晚),耶路撒冷,向使徒顯現(1):無多馬,受難/復活>敘事>關鍵事件,確據,平安,堅毅、愛、信實,受難敘事顯明十字架不是意外，而是拯救中心：耶穌替人承擔審判與羞辱，使赦免有代價、也有確據。,"（聚焦：平安） 〔見Jn,Lk敘事脈絡〕","在「向使徒顯現(1):無多馬」中，耶穌以受難與得勝揭開神國的真相：受難敘事顯明十字架不是意外，而是救贖中心：耶穌替人承擔審判與羞辱，使赦免有代價、也有確據。（聚焦：平安）〔見Jn,Lk敘事脈絡〕",Lk 24:36-43 | Jn 20:19-25,,,Lk 24:36-43,Jn 20:19-25,,經文明載,經文段落連結,高,高,【M】[彌賽亞預言] 賽 53:4-12,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-199,冬,八日後,耶路撒冷,向使徒顯現(2):有多馬,受難/復活>敘事>關鍵事件,信心,非看見才信,堅毅、愛、信實,十字架把神的公義與慈愛同時成就：罪被審判，人被挽回；因此我們可以在白白的愛裡得著真正的平安。,（聚焦：非看見才信） 〔見Jn敘事脈絡〕,在「向使徒顯現(2):有多馬」中，耶穌以受難與得勝揭開神國的真相：十字架把神的公義與慈愛同時成就：罪被審判，人被挽回；因此我們可以在恩典裡得著真正的平安。（聚焦：非看見才信）〔見Jn敘事脈絡〕,Jn 20:26-29,,,,Jn 20:26-29,,經文明載,福音書順序,高,高,【M】[彌賽亞預言] 賽 53:4-12,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-200,冬,期間(加利利),加利利海,彼得恢復,敘事>行旅互動>差派與回顧,牧養,你愛我嗎,同理、耐心、智慧,這段敘事把人的需要與耶穌的同在放在一起，宣告救恩不是抽象理念，而是神在具體處境中主動施恩。,（聚焦：你愛我嗎） 〔見Jn敘事脈絡〕,在「彼得恢復」中，耶穌以行旅互動揭開神國的真相：這段敘事把人的需要與耶穌的同在放在一起，宣告救恩不是抽象理念，而是神在具體處境中主動施恩。（聚焦：你愛我嗎）〔見Jn敘事脈絡〕,Jn 21:1-19,,,,Jn 21:1-19,,經文明載,福音書順序,高,高,【M】[彌賽亞預言] 創 12:3; 詩 23:3,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-201,春,西元 30 年 春（加利利）,加利利海,約翰的結局,敘事>行旅互動>私下教導>門徒價值翻轉,見證,不死傳言,同理、耐心、智慧,在行旅互動裡，耶穌先靠近、先看見、先接住人，顯明神的愛不是對『理想人』才開放；所以被接納先於被改變。,（聚焦：不死傳言） 〔見Jn敘事脈絡〕,在「約翰的結局」中，耶穌以行旅互動揭開神國的真相：在行旅互動裡，耶穌先靠近、先看見、先接住人，顯明神的愛不是對『理想人』才開放；所以被接納先於被改變。（聚焦：不死傳言）〔見Jn敘事脈絡〕,Jn 21:20-23,,,,Jn 21:20-23,,經文明載,福音書順序,高,高,【M】[彌賽亞預言] 創 12:3; 詩 23:3,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
E-202,冬,期間(加利利),加利利山,大使命,敘事>行旅互動>差派與回顧,使命,萬民,同理、耐心、智慧,衝突與冒犯揭露人對白白的愛的抗拒，但耶穌仍堅持把真理帶到人面前；因此救恩不是迎合，而是拯救。,（聚焦：萬民） 〔見Mt敘事脈絡〕,在「大使命」中，耶穌以行旅互動揭開神國的真相：衝突與冒犯揭露人對恩典的抗拒，但耶穌仍堅持把真理帶到人面前；因此救恩不是迎合，而是拯救。（聚焦：萬民）〔見Mt敘事脈絡〕,Mt 28:16-20,Mt 28:16-20,,,,,經文明載,經文段落連結,高,高,【M】[彌賽亞預言] 創 12:3; 詩 23:3,這些舊約的盼望/意象在耶穌身上被放大成全，指向祂就是神所應許的拯救者。,事件
